date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2017-01-25,2017,01,25,37.2,34.3,1005.3,5.2,9.6,17.1,22.9,42.1,35.1,0.05,999.9,0
2017-01-26,2017,01,26,33.2,29.6,1006,8.4,11.3,17.1,21,42.1,30,0.04,999.9,0
2017-01-27,2017,01,27,27.8,20.6,1012.7,9.8,12.4,17.1,24.1,34,24.1,0,999.9,0
2017-01-28,2017,01,28,26.7,20.2,1009,9.2,11.0,15.0,24.1,30.9,24.1,0,999.9,0
2017-01-29,2017,01,29,26.8,16.5,1010.2,9.2,8.9,15.0,24.1,28.9,24.1,0,999.9,0
2017-01-30,2017,01,30,22.1,9.7,1014,10,8.5,15.0,999.9,30,15.1,0,999.9,0
2017-01-31,2017,01,31,36,29.3,1004.7,9.6,13.6,21.0,27,39,15.1,0.04,999.9,0
2017-02-01,2017,02,01,34.6,25.7,1015.8,9.7,10.6,15.9,24.1,39,30,0.03,999.9,0
2017-02-02,2017,02,02,20.6,6.9,1027.1,10,12.1,17.1,24.1,37.9,14,0,999.9,0
2017-02-03,2017,02,03,19.1,3.5,1030.6,10,10.6,15.0,22.9,28,14,0,999.9,0
2017-02-04,2017,02,04,21.6,5.5,1028,10,8.6,17.1,24.1,33.1,10,0,999.9,0
2017-02-05,2017,02,05,32.7,17.2,1014.5,10,11.0,20.0,27,37.9,12,0,999.9,0
2017-02-06,2017,02,06,33.5,26.3,1015.4,9,4.9,11.1,999.9,55,21,0,999.9,0
2017-02-07,2017,02,07,43.8,43.1,998.7,2.8,6.4,17.1,28.9,50,41,0.24,999.9,1
2017-02-08,2017,02,08,30.7,23.1,1011,8.9,10.6,15.9,27,50,25,0.23,999.9,0
2017-02-09,2017,02,09,19,4.2,1023.3,10,11.3,15.0,21,32,12.9,0,999.9,0
2017-02-10,2017,02,10,25.7,13.5,1018.6,10,12.0,24.1,29.9,39.9,12.9,0,999.9,0
2017-02-11,2017,02,11,40.9,33.2,1009.8,9.3,5.0,9.9,999.9,48.9,34,0,999.9,0
2017-02-12,2017,02,12,39.3,28.8,1016.5,9.4,12.9,28.0,36.9,48.9,34,0,999.9,0
2017-02-13,2017,02,13,34.6,19.9,1025.7,10,9.5,19.0,20,46.9,25,0,999.9,0
2017-02-14,2017,02,14,39.7,26.4,1011.8,10,10.9,15.9,21,50,25.2,0,999.9,0
2017-02-15,2017,02,15,33.2,17.2,1010.8,10,12.1,17.1,24.1,50,26.1,0,999.9,0
2017-02-16,2017,02,16,33.4,12.8,1013.1,10,7.0,12.0,999.9,41,27,0,999.9,0
2017-02-17,2017,02,17,43.2,28.4,1005.5,10,6.9,14.0,20,66.9,27,0,999.9,0
2017-02-18,2017,02,18,57.5,35.4,1004.8,10,7.9,9.9,15.9,70,44.1,0,999.9,0
2017-02-19,2017,02,19,51.1,33.6,1013.8,9.7,2.8,8.9,999.9,70,35.1,0,999.9,0
2017-02-20,2017,02,20,53,39.8,1018.3,8.1,8.0,19.0,24.1,70,35.1,0,999.9,0
2017-02-21,2017,02,21,60.1,49.8,1012.9,8.5,8.4,15.0,22.9,70,41,0.03,999.9,0
2017-02-22,2017,02,22,57.7,51.9,1008.1,6,7.4,15.9,22.9,68,48.9,0.01,999.9,1
2017-02-23,2017,02,23,51.6,44.2,1006,9.8,10.5,17.1,25.1,68,37.9,0,999.9,0
2017-02-24,2017,02,24,39.4,36.7,1002.4,7.1,12.0,18.1,26,39.9,37.9,0.31,999.9,0
2017-02-25,2017,02,25,29.3,21.6,1007.9,8.7,12.6,19.0,26,39.9,23,0.05,999.9,0
2017-02-26,2017,02,26,32.3,17.2,1016.2,10,11.1,21.0,33,48.9,21,0,999.9,0
2017-02-27,2017,02,27,41.1,27.7,1019.1,10,7.0,14.0,22,54,21.2,0,999.9,0
2017-02-28,2017,02,28,51.3,44.6,1011.5,9.2,11.7,17.1,22.9,60.1,45,0.01,999.9,0
2017-03-01,2017,03,01,47.1,43.8,999.3,5.6,9.4,24.1,32.1,60.1,32,0.64,999.9,1
2017-03-02,2017,03,02,32,20.8,1022,9.1,10.6,20.0,28.9,34,28.9,0.08,999.9,0
2017-03-03,2017,03,03,27.5,7.5,1032.8,9.9,10.6,15.0,21,35.1,21,0,999.9,0
2017-03-04,2017,03,04,33.2,22.3,1033.7,8.8,9.4,18.1,21,42.1,21.9,0.01,999.9,0
2017-03-05,2017,03,05,41.4,28.8,1024.6,10,12.8,19.0,25.1,60.1,28.2,0,999.9,0
2017-03-06,2017,03,06,54.8,46.9,1013.2,10,16.0,22.9,35,61,52,0,999.9,0
2017-03-07,2017,03,07,55.1,40.9,1007.8,9.7,20.4,27.0,42.9,64.9,44.1,0.24,999.9,0
2017-03-08,2017,03,08,46.3,20.1,1014.2,10,18.9,31.1,48,64.9,41,0,999.9,0
2017-03-09,2017,03,09,39,19.4,1021.1,10,7.6,17.1,25.1,53.1,28.9,0,999.9,0
2017-03-10,2017,03,10,31.8,7.7,1026.7,10,11.8,17.1,22.9,42.1,26.1,0,999.9,0
2017-03-11,2017,03,11,24,-5,1032.2,10,8.7,13.0,999.9,37,18,0,999.9,0
2017-03-12,2017,03,12,26.5,3,1031.6,10,4.7,13.0,999.9,36,18,0,999.9,0
2017-03-13,2017,03,13,29.5,22.1,1024.5,4.8,9.6,15.0,20,36,18,0.13,2,0
2017-03-14,2017,03,14,25.2,17.3,1026.2,4.6,12.5,19.0,25.1,30.9,19,0.32,3.9,1
2017-03-15,2017,03,15,23.5,7,1028.4,10,10.9,15.0,21,33.1,16,0.03,2,0
2017-03-16,2017,03,16,29,10.9,1026.9,10,5.5,8.9,999.9,42.1,16,0,1.2,0
2017-03-17,2017,03,17,38.2,30.1,1019.4,7,8.1,13.0,999.9,50,19.2,0.03,1.2,0
2017-03-18,2017,03,18,42.3,32,1019,9.6,11.9,17.1,29.9,50,36,0,999.9,0
2017-03-19,2017,03,19,40.8,29.5,1026.8,10,5.6,11.1,999.9,53.1,28.9,0,999.9,0
2017-03-20,2017,03,20,48.6,38.3,1017.2,9.2,8.8,17.1,26,54,29.1,0.13,999.9,0
2017-03-21,2017,03,21,43.7,29,1021.2,9.7,8.1,13.0,18.1,54,35.1,0,999.9,0
2017-03-22,2017,03,22,33.5,19.3,1032.8,10,12.9,20.0,28,37.9,28.9,0,999.9,0
2017-03-23,2017,03,23,36.8,20.4,1029.2,10,9.7,17.1,24.1,50,28,0,999.9,0
2017-03-24,2017,03,24,58.3,39.3,1014.2,10,12.5,22.0,29.9,82,29.1,0.02,999.9,0
2017-03-25,2017,03,25,42.7,37.9,1017,6.9,11.8,18.1,19,46,41,0.16,999.9,0
2017-03-26,2017,03,26,51.3,47.2,1011.7,4.5,6.8,11.1,15.9,62.1,41,0.56,999.9,0
2017-03-27,2017,03,27,50.4,46.8,1012.3,5,6.1,13.0,999.9,62.1,45,0.29,999.9,1
2017-03-28,2017,03,28,43.8,36.6,1017.9,9.9,9.3,12.0,28,52,41,0,999.9,0
2017-03-29,2017,03,29,40.9,34.7,1022.9,6.7,9.0,17.1,20,50,35.1,0,999.9,1
2017-03-30,2017,03,30,43.3,39.1,1011.7,6.8,12.1,19.0,29.9,48.9,35.1,0.91,999.9,0
2017-03-31,2017,03,31,39.3,35.8,1008.9,6,14.1,19.0,27,45,37,1.13,999.9,0
2017-04-01,2017,04,01,44.6,26.3,1020.6,10,5.8,9.9,999.9,59,34,0.02,999.9,0
2017-04-02,2017,04,02,49.7,27.1,1020.8,10,4.9,9.9,19,61,34,0,999.9,0
2017-04-03,2017,04,03,50.4,39.7,1006.7,8.9,6.2,12.0,999.9,61,42.1,0.17,999.9,0
2017-04-04,2017,04,04,48.9,43.3,1001.4,8,8.9,13.0,999.9,55.9,46,0.2,999.9,0
2017-04-05,2017,04,05,44.8,39.3,1012,6.9,9.9,22.9,32.1,55.9,39.9,0.09,999.9,0
2017-04-06,2017,04,06,42.9,33.8,1008.4,8.7,17.5,24.1,33,50,37.4,1.55,999.9,0
2017-04-07,2017,04,07,43.8,22.4,1017.9,10,11.1,15.9,22,54,37,0.29,999.9,0
2017-04-08,2017,04,08,49.9,27.1,1016.1,10,9.3,21.0,26,68,37,0,999.9,0
2017-04-09,2017,04,09,64.1,44.1,1007.9,10,15.7,24.1,34,75.9,57,0,999.9,0
2017-04-10,2017,04,10,68.8,53.2,1006.4,9.9,15.7,22.0,38.1,78.1,46.9,0,999.9,0
2017-04-11,2017,04,11,46.8,39.6,1019.2,7.3,8.7,14.0,20,53.1,42.1,0.32,999.9,1
2017-04-12,2017,04,12,47.7,35.7,1027.2,10,5.5,12.0,999.9,59,36,0,999.9,0
2017-04-13,2017,04,13,49.7,33.7,1026.9,9.5,8.6,14.0,24.1,59,42.1,0.07,999.9,0
2017-04-14,2017,04,14,54.1,41.1,1023.2,10,7.7,8.9,999.9,66,46.9,0.12,999.9,0
2017-04-15,2017,04,15,69.7,54.7,1014.9,9.5,12.9,26.0,35,82,46.9,0.06,999.9,0
2017-04-16,2017,04,16,68.1,52.5,1012.2,9.3,12.2,21.0,35,82,59,0.68,999.9,0
2017-04-17,2017,04,17,58.8,35.5,1020,10,6.0,12.0,999.9,73,44.1,0.59,999.9,0
2017-04-18,2017,04,18,55.4,39.2,1020.4,10,9.3,22.0,28.9,75.9,41,0,999.9,0
2017-04-19,2017,04,19,64.7,52.7,1015.4,10,8.5,14.0,999.9,75.9,41,0,999.9,0
2017-04-20,2017,04,20,56.5,46.6,1012.2,10,11.3,21.0,29.9,73,45,0.01,999.9,0
2017-04-21,2017,04,21,50.4,35.4,1016.6,10,12.7,17.1,29.9,57.9,44.1,0,999.9,0
2017-04-22,2017,04,22,49.7,29.8,1021.7,10,9.4,14.0,15,60.1,42.1,0,999.9,0
2017-04-23,2017,04,23,54.5,26.3,1019.9,10,3.5,11.1,999.9,72,37,0,999.9,0
2017-04-24,2017,04,24,55.3,34.4,1015.4,10,7.2,12.0,999.9,73,37,0,999.9,0
2017-04-25,2017,04,25,63.7,43.5,1005.3,10,9.2,15.9,22.9,79,39.9,0,999.9,0
2017-04-26,2017,04,26,69.5,54.1,998.1,10,11.9,18.1,27,79,52,0,999.9,0
2017-04-27,2017,04,27,54.3,48.3,999,8.7,12.0,22.9,28.9,73.9,44.1,0.35,999.9,0
2017-04-28,2017,04,28,48.4,38.2,1011.8,9.8,6.5,14.0,17.1,62.1,39.9,0.01,999.9,0
2017-04-29,2017,04,29,45.5,36.9,1018.7,8.2,13.7,21.0,28,55,39.2,0,999.9,0
2017-04-30,2017,04,30,43.6,41.3,1013.1,3.4,14.3,27.0,35,46.9,39.9,2.03,999.9,0
2017-05-01,2017,05,01,49.6,43.5,998,7.6,10.1,19.0,28.9,57,43,1.24,999.9,1
2017-05-02,2017,05,02,45.8,37.8,1004.4,9.6,15.8,19.0,28.9,57,41,0.1,999.9,0
2017-05-03,2017,05,03,47.6,33.4,1019.3,10,5.8,12.0,999.9,55.9,35.1,0.01,999.9,0
2017-05-04,2017,05,04,48.7,34.5,1016.7,10,8.9,15.9,20,55.9,35.1,0,999.9,0
2017-05-05,2017,05,05,49.1,37.3,1010.9,10,12.0,21.0,31.1,61,41,0,999.9,0
2017-05-06,2017,05,06,51,36.2,1009.1,9.9,10.3,19.0,28,61,41,0.11,999.9,0
2017-05-07,2017,05,07,48.3,24.6,1015.4,10,8.3,13.0,17.1,59,36,0,999.9,0
2017-05-08,2017,05,08,46.1,25.8,1019.4,10,5.5,11.1,15,59,34,0,999.9,0
2017-05-09,2017,05,09,48.1,33.2,1015,9.8,6.3,9.9,999.9,61,34,0.15,999.9,0
2017-05-10,2017,05,10,55,38.7,1014,9.5,5.3,12.0,999.9,66.9,42.1,0.13,999.9,0
2017-05-11,2017,05,11,54.8,46.7,1013.5,6.6,9.5,17.1,19,66.9,44.1,0.87,999.9,0
2017-05-12,2017,05,12,58.6,41.2,1014.5,10,5.3,12.0,999.9,73,45,0,999.9,0
2017-05-13,2017,05,13,62.1,44,1012.1,10,7.2,15.9,24.1,82,45,0,999.9,0
2017-05-14,2017,05,14,62.4,43.9,1011.5,10,6.3,14.0,999.9,82,46.9,0,999.9,0
2017-05-15,2017,05,15,62.5,42.9,1013.9,10,7.5,13.0,999.9,82,50,0,999.9,0
2017-05-16,2017,05,16,74.1,57.7,1008.9,10,10.2,20.0,29.9,87.1,50,0.02,999.9,0
2017-05-17,2017,05,17,78.3,58.2,1004.5,10,16.7,27.0,39,87.1,61,0,999.9,0
2017-05-18,2017,05,18,74,57.7,1005.2,9.8,18.1,27.0,42.9,84,62.1,0.37,999.9,0
2017-05-19,2017,05,19,48,40.7,1018.7,9.4,15.6,21.0,29.9,73.9,43,0,999.9,0
2017-05-20,2017,05,20,51.4,44.6,1018.1,8.5,10.9,15.0,20,64,43,0.23,999.9,0
2017-05-21,2017,05,21,60.8,52.9,1013,7.7,9.1,17.1,25.1,64.9,48,0.39,999.9,0
2017-05-22,2017,05,22,57.5,42.6,1015.4,10,11.4,15.9,26,73,48,0.05,999.9,0
2017-05-23,2017,05,23,60.7,53.3,1009.3,9.1,7.4,15.9,21,73,48,0.01,999.9,0
2017-05-24,2017,05,24,56.9,51.7,1002.6,7.9,10.1,19.0,24.1,62.1,53.1,0.5,999.9,0
2017-05-25,2017,05,25,58.8,50.7,1002,10,10.6,15.9,22.9,69.1,53.1,0.17,999.9,0
2017-05-26,2017,05,26,60.2,51.4,1009,9.2,5.2,12.0,999.9,71.1,52,0,999.9,0
2017-05-27,2017,05,27,61.7,52.8,1011.5,9.4,5.4,12.0,999.9,78.1,52,0.53,999.9,0
2017-05-28,2017,05,28,67.6,55,1007.7,9.6,5.4,14.0,20,78.1,52,0,999.9,0
2017-05-29,2017,05,29,68.7,46.6,1008.2,10,10.5,22.0,33,77,55.9,0,999.9,0
2017-05-30,2017,05,30,64.2,44.3,1012.7,10,9.5,21.0,31.1,77,54,0,999.9,0
2017-05-31,2017,05,31,63.8,43.5,1014.3,10,9.3,15.9,22,73.9,52,0,999.9,0
2017-06-01,2017,06,01,66.4,40.6,1016.9,10,4.8,9.9,999.9,81,51.1,0,999.9,0
2017-06-02,2017,06,02,70.5,41.5,1017.5,10,4.0,9.9,21,86,51.1,0,999.9,0
2017-06-03,2017,06,03,73.4,48.6,1015.8,10,5.4,13.0,999.9,86,53.1,0,999.9,0
2017-06-04,2017,06,04,80.1,58.5,1010.1,10,7.5,13.0,21,91.9,57,0,999.9,0
2017-06-05,2017,06,05,70,55.7,1008.9,10,9.9,21.0,27,91.9,62.1,0,999.9,0
2017-06-06,2017,06,06,64.5,44.5,1015.9,10,12.6,19.0,26,75.9,54,0,999.9,0
2017-06-07,2017,06,07,66.7,43.7,1019,10,8.9,15.0,999.9,77,54,0,999.9,0
2017-06-08,2017,06,08,69.1,42.9,1016.1,10,3.3,9.9,999.9,82.9,53.1,0,999.9,0
2017-06-09,2017,06,09,74.3,52.7,1008.5,9.9,7.5,12.0,15.9,87.1,53.1,0.06,999.9,0
2017-06-10,2017,06,10,75.6,53.9,1009.5,10,9.9,20.0,31.1,90,64,0,999.9,0
2017-06-11,2017,06,11,81.8,55.9,1011.3,10,13.1,19.0,26,93,64,0,999.9,0
2017-06-12,2017,06,12,85,60.5,1012.2,10,11.6,18.1,21,95,73,0,999.9,0
2017-06-13,2017,06,13,79.9,62.5,1013.4,10,6.5,15.0,25.1,95,68,0,999.9,0
2017-06-14,2017,06,14,77.3,64.4,1012,9.6,7.9,22.0,28.9,91.9,68,0,999.9,0
2017-06-15,2017,06,15,76.2,64.4,1009.8,9.5,8.1,18.1,25.1,91.9,68,0.6,999.9,0
2017-06-16,2017,06,16,76.8,59.9,1008.5,9.8,8.8,26.0,34,91,66.9,0.27,999.9,0
2017-06-17,2017,06,17,78,66.7,1003.6,9.8,8.7,15.0,22,87.1,66.9,0.12,999.9,0
2017-06-18,2017,06,18,74.4,63.6,1002.6,10,10.0,19.0,28,87.1,69.1,0.31,999.9,0
2017-06-19,2017,06,19,70.2,54.4,1008.5,10,9.3,25.1,31.1,80.1,63,0,999.9,0
2017-06-20,2017,06,20,67.2,52.8,1013.2,10,9.0,15.9,22,80.1,57.9,0.03,999.9,0
2017-06-21,2017,06,21,67.7,53.1,1014,10,5.5,11.1,999.9,80.1,55,0,999.9,0
2017-06-22,2017,06,22,78.5,63.5,1009.7,10,10.7,18.1,27,88,55,0,999.9,0
2017-06-23,2017,06,23,76.9,62.2,1005.1,9.7,10.7,21.0,28,88,66.9,0.71,999.9,0
2017-06-24,2017,06,24,69.6,51.5,1012.1,10,11.0,20.0,27,82.9,61,0,999.9,0
2017-06-25,2017,06,25,64,46.6,1017.9,9.9,11.0,19.0,24.1,75,54,0.02,999.9,0
2017-06-26,2017,06,26,64,46.1,1018.5,10,10.5,20.0,28.9,75,54,0,999.9,0
2017-06-27,2017,06,27,64.6,44.4,1018.7,10,7.0,18.1,22,78.1,50,0,999.9,0
2017-06-28,2017,06,28,67.6,50.8,1014.3,9.7,11.1,24.1,28.9,80.1,50,0,999.9,0
2017-06-29,2017,06,29,74.4,63.8,1008.1,9.6,12.2,19.0,27,81,57.9,1.3,999.9,1
2017-06-30,2017,06,30,73,65.3,1009.6,8.4,5.7,9.9,999.9,84,64,0.02,999.9,0
2017-07-01,2017,07,01,75.1,60.1,1011.1,10,8.5,15.9,24.1,84,66,0,999.9,0
2017-07-02,2017,07,02,74.4,56.3,1015.6,10,9.0,15.9,25.1,89.1,62.1,0,999.9,0
2017-07-03,2017,07,03,73,62.2,1016.5,10,6.7,13.0,15.9,89.1,62.1,0,999.9,0
2017-07-04,2017,07,04,72.3,61.2,1017.9,10,7.0,11.1,999.9,82.9,64,0.04,999.9,0
2017-07-05,2017,07,05,76.2,61.3,1018.6,9.5,5.4,13.0,999.9,89.1,64,0,999.9,0
2017-07-06,2017,07,06,80.7,64,1015.3,10,4.5,13.0,999.9,93,64.9,0,999.9,0
2017-07-07,2017,07,07,80.9,66,1011,9.8,8.7,14.0,18.1,93,69.1,0,999.9,0
2017-07-08,2017,07,08,70.5,55.3,1015,10,6.6,18.1,24.1,89.1,62.1,0,999.9,0
2017-07-09,2017,07,09,73.4,51.8,1016.4,10,6.1,11.1,18.1,86,62.1,0,999.9,0
2017-07-10,2017,07,10,77,66.1,1010,9.5,7.2,20.0,29.9,86,63,0.35,999.9,0
2017-07-11,2017,07,11,76.4,68.3,1010.6,9.5,4.3,12.0,999.9,84.9,66.9,0.38,999.9,0
2017-07-12,2017,07,12,75.4,70,1011.5,8.9,9.4,25.1,34,84.9,68,0.59,999.9,0
2017-07-13,2017,07,13,78.2,69.2,1013.6,9.9,8.7,14.0,17.1,82.9,72,1.74,999.9,0
2017-07-14,2017,07,14,70.9,59.7,1018.1,10,8.3,12.0,999.9,82.9,64.9,0,999.9,0
2017-07-15,2017,07,15,69.7,58.2,1020,10,4.7,8.9,14,81,60.1,0,999.9,0
2017-07-16,2017,07,16,71.8,61.5,1016.1,10,9.6,19.0,27,81,60.1,0,999.9,0
2017-07-17,2017,07,17,67.4,56.2,1017.1,10,6.1,11.1,999.9,79,55.9,0,999.9,0
2017-07-18,2017,07,18,73.7,59.2,1017.2,9,3.6,8.0,999.9,89.1,55.9,0,999.9,0
2017-07-19,2017,07,19,80.5,68.1,1017.4,10,5.8,11.1,999.9,89.1,60.1,0,999.9,0
2017-07-20,2017,07,20,76.7,69,1014.9,9.1,8.6,25.1,36.9,88,69.1,1.4,999.9,0
2017-07-21,2017,07,21,79.7,69.7,1014.2,9.7,4.9,20.0,28.9,89.1,70,0.85,999.9,1
2017-07-22,2017,07,22,77.4,69.7,1009.2,9,7.5,18.1,26,89.1,72,2.08,999.9,0
2017-07-23,2017,07,23,78.8,67.5,1008.4,9.6,5.0,22.0,28.9,90,70,0.01,999.9,0
2017-07-24,2017,07,24,70.6,60.1,1014.3,10,9.4,17.1,22,73,66,0.21,999.9,0
2017-07-25,2017,07,25,71.2,57.7,1020.7,10,6.6,14.0,999.9,82,61,0,999.9,0
2017-07-26,2017,07,26,74.9,62.1,1018.1,9.9,6.8,12.0,999.9,84.9,64.9,0,999.9,0
2017-07-27,2017,07,27,77.9,68,1013.3,8.6,8.6,18.1,22.9,84.9,64.9,0.03,999.9,0
2017-07-28,2017,07,28,73.6,60.1,1014.3,10,12.0,18.1,22,82,69.1,0,999.9,0
2017-07-29,2017,07,29,72,53.6,1018.5,10,9.8,18.1,21,79,64,0,999.9,0
2017-07-30,2017,07,30,73.3,57.5,1021.4,10,5.3,11.1,999.9,84,62.1,0,999.9,0
2017-07-31,2017,07,31,75.7,57.2,1021.5,10,2.5,8.0,999.9,86,62.1,0,999.9,0
2017-08-01,2017,08,01,76.5,61.2,1018.4,10,3.7,15.9,35,86,66.9,0,999.9,0
2017-08-02,2017,08,02,76.7,63,1015.9,9.9,5.9,13.0,999.9,87.1,66,0.92,999.9,0
2017-08-03,2017,08,03,74.7,66.6,1014.6,9.6,7.4,28.0,39,87.1,66,0,999.9,0
2017-08-04,2017,08,04,63.1,54,1010.8,9.8,13.3,17.1,25.1,84,55.9,0.88,999.9,0
2017-08-05,2017,08,05,67.7,53.3,1016.1,10,7.4,15.9,999.9,80.1,55.9,0,999.9,0
2017-08-06,2017,08,06,70.7,56.7,1016.3,10,3.7,9.9,999.9,80.1,60.1,0,999.9,0
2017-08-07,2017,08,07,69.5,57,1016.8,10,6.6,14.0,999.9,77,63,0,999.9,0
2017-08-08,2017,08,08,70.2,50.4,1020.6,10,4.9,8.0,999.9,84,57.9,0,999.9,0
2017-08-09,2017,08,09,72.9,55.9,1021.1,9.9,3.8,8.9,999.9,84,57.9,0,999.9,0
2017-08-10,2017,08,10,73.8,57.8,1018,10,7.4,15.9,20,84,61,0,999.9,0
2017-08-11,2017,08,11,71.3,61,1014.7,10,7.0,13.0,999.9,84,62.1,0.03,999.9,0
2017-08-12,2017,08,12,68.4,56.4,1017,10,7.8,13.0,17.1,78.1,60.1,0,999.9,0
2017-08-13,2017,08,13,68.8,53.3,1017.6,10,3.4,8.9,999.9,80.1,57,0,999.9,0
2017-08-14,2017,08,14,72.4,56.9,1012.6,10,3.8,12.0,999.9,82.9,57,0,999.9,0
2017-08-15,2017,08,15,75.4,63.8,1011.1,9.9,5.8,15.0,999.9,84,62.1,0,999.9,0
2017-08-16,2017,08,16,75,64.2,1014.5,9.5,7.0,15.9,22.9,88,66.9,0,999.9,0
2017-08-17,2017,08,17,77.3,68.8,1007.8,9.4,12.0,20.0,26,88,66.9,0.17,999.9,0
2017-08-18,2017,08,18,74.2,61.3,1009.1,10,10.7,17.1,25.1,82,66.9,0.02,999.9,0
2017-08-19,2017,08,19,74.2,58,1012.7,10,5.2,9.9,999.9,86,63,0,999.9,0
2017-08-20,2017,08,20,75.1,59.5,1015.5,9.8,4.5,8.0,999.9,90,63,0,999.9,0
2017-08-21,2017,08,21,78.1,68.7,1016.3,10,6.8,14.0,15.9,90,63,0.03,999.9,0
2017-08-22,2017,08,22,75.9,63.6,1012,10,11.5,18.1,22.9,87.1,71.1,0.02,999.9,0
2017-08-23,2017,08,23,69.6,49.6,1015.9,10,9.4,13.0,18.1,82,60.1,0,999.9,0
2017-08-24,2017,08,24,66.7,53.2,1017.9,10,7.0,13.0,18.1,79,60.1,0,999.9,0
2017-08-25,2017,08,25,63.6,47.9,1022.8,10,4.7,8.9,999.9,75,52,0,999.9,0
2017-08-26,2017,08,26,66.9,50.2,1024,10,5.6,14.0,19,78.1,52,0,999.9,0
2017-08-27,2017,08,27,68.4,54.8,1020.2,10,7.6,11.1,999.9,78.1,55.9,0,999.9,0
2017-08-28,2017,08,28,69.8,60.1,1016.3,9,6.0,13.0,18.1,80.1,62.1,0.21,999.9,0
2017-08-29,2017,08,29,67.7,62.2,1016.8,8.2,4.5,12.0,999.9,80.1,61,0.16,999.9,0
2017-08-30,2017,08,30,70.3,58.5,1017.4,9.5,4.5,11.1,999.9,82,60.1,0.07,999.9,0
2017-08-31,2017,08,31,69.3,56.8,1019.5,9.8,10.3,17.1,22.9,82,60.1,0,999.9,0
2017-09-01,2017,09,01,64.2,49.1,1021.1,9.8,11.4,18.1,22,73,57.9,0,999.9,0
2017-09-02,2017,09,02,62.3,46,1017.8,10,4.2,8.9,999.9,75,50,0,999.9,0
2017-09-03,2017,09,03,68.1,54.6,1014.7,9.4,6.0,15.9,20,84,50,0.25,999.9,0
2017-09-04,2017,09,04,73.3,56.8,1009.2,9.7,10.6,15.9,22.9,84,57,0,999.9,0
2017-09-05,2017,09,05,63.2,48.4,1010.6,10,10.8,15.0,21,82,54,0,999.9,0
2017-09-06,2017,09,06,57.8,43.9,1015,10,9.4,13.0,19,70,48.9,0,999.9,0
2017-09-07,2017,09,07,59.8,45.3,1016.8,10,8.2,14.0,21,71.1,48.9,0,999.9,0
2017-09-08,2017,09,08,62.4,49.1,1020.7,10,5.6,13.0,999.9,71.1,52,0,999.9,0
2017-09-09,2017,09,09,63.5,47.7,1027.8,10,7.7,14.0,22,72,55.9,0,999.9,0
2017-09-10,2017,09,10,60.8,45.7,1029.5,10,5.7,11.1,999.9,72,50,0,999.9,0
2017-09-11,2017,09,11,62.2,47.9,1025.2,9.9,3.7,8.0,999.9,75,50,0,999.9,0
2017-09-12,2017,09,12,65,51.8,1016.9,10,6.0,9.9,19,77,52,0,999.9,0
2017-09-13,2017,09,13,65.8,57.5,1008.8,9.7,5.2,8.9,999.9,77,54,0,999.9,0
2017-09-14,2017,09,14,68.4,60.5,1010.2,6.7,3.6,8.0,999.9,81,57.9,0,999.9,1
2017-09-15,2017,09,15,73.4,59.4,1014.6,10,7.7,13.0,17.1,87.1,59,0,999.9,0
2017-09-16,2017,09,16,76.9,60.3,1017,10,7.8,12.0,17.1,88,62.1,0,999.9,0
2017-09-17,2017,09,17,76.6,61.8,1016.4,9.9,6.6,11.1,999.9,88,64.9,0,999.9,0
2017-09-18,2017,09,18,67.7,54.3,1018.5,10,6.3,11.1,999.9,86,57.9,0,999.9,0
2017-09-19,2017,09,19,69.9,62.1,1014,9.4,6.2,11.1,999.9,79,57.9,0.07,999.9,0
2017-09-20,2017,09,20,74.8,63.9,1011.9,8.3,8.3,20.0,22.9,91.9,62.1,0,999.9,0
2017-09-21,2017,09,21,83.4,65.4,1013.7,10,6.0,11.1,999.9,93.9,62.1,0,999.9,0
2017-09-22,2017,09,22,83.7,66.4,1016.3,10,6.0,11.1,15.9,93.9,71.1,0,999.9,0
2017-09-23,2017,09,23,82.7,64.7,1016.9,10,5.1,11.1,999.9,95,71.1,0,999.9,0
2017-09-24,2017,09,24,81.1,62.8,1017.2,9.7,5.6,11.1,18.1,95,70,0,999.9,0
2017-09-25,2017,09,25,79.4,58.2,1014.8,10,5.4,13.0,999.9,93,66.9,0,999.9,0
2017-09-26,2017,09,26,80,58.5,1012.8,10,6.8,17.1,18.1,91.9,66.9,0,999.9,0
2017-09-27,2017,09,27,69.9,53.9,1017,10,10.2,15.0,18.1,91.9,63,0,999.9,0
2017-09-28,2017,09,28,62,43.5,1021.4,10,7.6,13.0,999.9,73.9,53.1,0,999.9,0
2017-09-29,2017,09,29,64.1,45.3,1021,10,8.7,14.0,20,73.9,60.1,0,999.9,0
2017-09-30,2017,09,30,61.1,43.7,1028.3,10,7.1,9.9,999.9,70,55.9,0,999.9,0
2017-10-01,2017,10,01,59.1,40.5,1024.5,10,7.5,12.0,999.9,72,48,0,999.9,0
2017-10-02,2017,10,02,69.3,47.2,1020,10,10.0,15.0,22,82.9,48,0,999.9,0
2017-10-03,2017,10,03,72.8,57.1,1022.5,10,13.1,18.1,22.9,82.9,57.9,0,999.9,0
2017-10-04,2017,10,04,71.4,61,1024.2,9.5,8.9,15.0,21,78.1,64.9,0,999.9,0
